date,open,high,low,close,volume
2022-12-22,3.400000000102,4.166421401253447,1.7010086821410078,1.9587843556576061,250919.78337599986
2022-12-23,1.9587843556576061,3.090843221285606,1.468304714878601,2.029720673177209,140844.54049799993
2022-12-24,2.029720673177209,2.237662254504708,1.7256732135256465,2.0556309812235405,67556.74676599998
2022-12-25,2.0556309812235405,2.221041160993988,0.7789581202873057,2.0043325103170337,77753.15217300004
2022-12-26,2.0043325103170337,2.208790423126965,1.5518754990396921,1.7300447768972693,115841.77924099998
2022-12-27,1.7300447768972693,1.7989971231213517,1.470050154537919,1.5884821285644726,60997.005162999994
2022-12-28,1.5884821285644726,1.7285905369392773,1.4054431242629377,1.4816900736972396,55826.104968
2022-12-29,1.4816900736972396,1.7283796597381245,1.0660754649548208,1.2680633945020092,123388.64333600008
2022-12-30,1.2680633945020092,1.4064196709371517,0.6982754767188653,1.1421230112085952,110160.47074799992
2022-12-31,1.1421230112085952,1.2634052922221404,1.0735858174075417,1.1285655557828775,26394.219407000004
2023-01-01,1.1285655557828775,1.354481998275705,1.0814163434581008,1.2231899368552237,30554.779464000003
2023-01-02,1.2231899368552237,1.3533602707296655,0.6094237509387355,0.8389929795684925,432522.95078999986
2023-01-03,0.8389929795684925,1.0369333106147998,0.6695994102946433,0.8316337825622225,255238.38665500007
2023-01-04,0.8316337825622225,0.9793333564013894,0.7025179111607445,0.7274247244659996,219958.0054130001
2023-01-05,0.7274247244659996,0.8644536236961312,0.6118876392678342,0.8022607863030855,218098.02312099995
2023-01-06,0.8022607863030855,0.8646409990056872,0.784248292433759,0.7984377329255041,49152.16605300001
2023-01-07,0.7984377329255041,0.8608527802900788,0.6832485570986995,0.7921635896760556,69604.70583400005
2023-01-08,0.7921635896760556,0.9671183187146569,0.7517021147626587,0.8204314427859669,107829.67267600003
2023-01-09,0.8204314427859669,0.9055906837208181,0.7665016622103606,0.8091253873176524,94768.72135999995
2023-01-10,0.8091253873176524,0.8605869504034009,0.6956110778220704,0.7998597151325375,75793.10926400001
2023-01-11,0.7998597151325375,0.8525700792909822,0.70751153838919,0.806214486526207,78932.795998
2023-01-12,0.806214486526207,0.8132764348336828,0.7590793517654517,0.8132764348336828,62247.302352
2023-01-13,0.8132764348336828,0.847150875308309,0.7160999594071459,0.8212047210484693,63129.20200499999
2023-01-14,0.8212047210484693,0.839752467542767,0.7492475618007713,0.7642638522767574,51437.990221000015
2023-01-15,0.7642638522767574,0.8442897415902879,0.7625287315312907,0.7894373617601333,55820.749961
2023-01-16,0.7894373617601333,0.8716573999017734,0.7223412797021636,0.838926252083363,96938.721815
2023-01-17,0.838926252083363,0.838926252083363,0.7742688522225217,0.7961803685506835,24695.642611999996
2023-01-18,0.7961803685506835,0.905514687127755,0.7961803685506835,0.8097767439111674,48311.98114799999
2023-01-19,0.8097767439111674,0.8216331150166188,0.759878463337706,0.8212586352846248,22381.054404000002
2023-01-20,0.8212586352846248,0.851108216921934,0.8132626143709781,0.8214697088938788,25823.697240999998
2023-01-21,0.8214697088938788,0.8417443878172955,0.7739409111784213,0.8101096626673809,35939.973636
2023-01-22,0.8101096626673809,0.887871489825465,0.7905355687439367,0.8550410898768414,33029.700600000004
2023-01-23,0.8550410898768414,0.9576563576797806,0.8550410898768414,0.9334508788077733,50166.86859000001
2023-01-24,0.9334508788077733,0.9334508788077733,0.8618209993577428,0.8853233879265159,25035.210894
2023-01-25,0.8853233879265159,0.9035711717659874,0.8495585492736901,0.8669377830234243,29920.503105
2023-01-26,0.8669377830234243,0.9191151408503341,0.8100420457658533,0.9056804867327019,48985.938001999995
2023-01-27,0.9056804867327019,0.9848779527159858,0.8709046724063471,0.9263653325100448,95928.26724599999
2023-01-28,0.9263653325100448,0.9350306572542196,0.8469423323048908,0.9070026964549421,41424.866719000005
2023-01-29,0.9070026964549421,0.9249485922329928,0.8344290533730486,0.8854939187905713,66283.78547399999
2023-01-30,0.8854939187905713,0.913965929182343,0.8338630212095702,0.8957571766565767,53260.06098
2023-01-31,0.8957571766565767,0.8957571766565767,0.8426475155492648,0.8529440681099785,36755.44445700001
2023-02-01,0.8529440681099785,0.9118329283955506,0.8428257082635087,0.8530452667012676,46579.78711200002
2023-02-02,0.8530452667012676,0.8781717726353959,0.8253370277553777,0.8390803503502448,34881.024341000004
2023-02-03,0.8390803503502448,0.8796248259516536,0.7735783326133271,0.8263312081684365,52957.556457
2023-02-04,0.8263312081684365,0.8877155341056042,0.8247540354275682,0.8692816597307764,31030.728799000004
2023-02-05,0.8692816597307764,0.8744264789975171,0.7735742604578493,0.8006942883114188,41504.156228
2023-02-06,0.8006942883114188,0.900844967941683,0.7986739836553437,0.8943026693777157,43374.08953600001
2023-02-07,0.8943026693777157,1.0506219028304664,0.8027757111167194,0.9898840559382848,151326.50780599992
2023-02-08,0.9898840559382848,1.0202141635512134,0.8574312827816065,0.9008902113012212,71516.68517499998
2023-02-09,0.9008902113012212,0.91830619799126,0.8472151746625216,0.894919895663891,34603.830072000004
2023-02-10,0.894919895663891,0.9118771770387337,0.8765025067320995,0.9070554418064667,10654.991428999998
2023-02-11,0.9070554418064667,0.9101518487527502,0.8263363853543666,0.878425667409446,45341.90216699998
2023-02-12,0.878425667409446,1.080302315277179,0.878425667409446,0.967490061340409,104725.21109199998
2023-02-13,0.967490061340409,0.9747384075658256,0.8874223723647959,0.9390042850993098,29848.848789
2023-02-14,0.9390042850993098,1.0322346650104115,0.89875117330499,0.9285112376663206,52689.69649800001
2023-02-15,0.9285112376663206,0.9505337672173604,0.9006456306441776,0.9310733179102832,26821.072754999997
2023-02-16,0.9310733179102832,0.949221109427621,0.9078175003815739,0.9343673032333089,17002.772389
2023-02-17,0.9343673032333089,0.9553491958229176,0.8656701305071313,0.9141403829389927,50954.808940000024
2023-02-18,0.9141403829389927,0.9141403829389927,0.8619041668825174,0.8883825508123222,23848.442847
2023-02-19,0.8883825508123222,0.900447532651771,0.8614412747862509,0.8973377865528642,19742.163701999998
2023-02-20,0.8973377865528642,0.9714062497708468,0.8888564295331106,0.9132031877101973,56210.05359
2023-02-21,0.9132031877101973,0.9155696786586229,0.8837889202776907,0.888783691020055,13725.762471999997
2023-02-22,0.888783691020055,0.9063445705012037,0.8597199635147706,0.8952179356381158,28259.901006999997
2023-02-23,0.8952179356381158,0.9135174079888237,0.8663820141600315,0.909371208049822,26376.076620000007
2023-02-24,0.909371208049822,0.909371208049822,0.8735076534280366,0.8830817142671532,10875.303104
2023-02-25,0.8830817142671532,0.9021080937596485,0.8689462828061811,0.8803648282752133,24079.903038999997
2023-02-26,0.8803648282752133,0.8803648282752133,0.8673741784660868,0.8718202855442335,8541.800185
2023-02-27,0.8718202855442335,0.9060525341836734,0.8684827361520027,0.8960129760168889,23824.143125999995
2023-02-28,0.8960129760168889,0.8960129760168889,0.8657324363793347,0.8884747854218571,15639.361020999999
2023-03-01,0.8884747854218571,0.8972894316459318,0.8604228966634574,0.8814537431853333,17307.445077999997
2023-03-02,0.8814537431853333,0.9147285175148929,0.8814537431853333,0.9039667851516795,17734.941301
2023-03-03,0.9039667851516795,0.9605166625038276,0.8869869882232686,0.9564616021068375,33653.94528100001
2023-03-04,0.9564616021068375,1.012076047324784,0.9381140800989812,0.9934141894327106,42938.580169
2023-03-05,0.9934141894327106,1.1078965744389184,0.9934141894327106,1.0934027506034547,61816.45442499999
2023-03-06,1.0934027506034547,1.2015235752852447,1.0276136588674618,1.0758889746233111,126464.55428699999
2023-03-07,1.0758889746233111,1.1421332383455882,1.036110673931183,1.1055119055019484,58389.300426
2023-03-08,1.1055119055019484,1.1407525972141574,1.0343197532677566,1.1000219899906298,45138.381624
2023-03-09,1.1000219899906298,1.2290587594729372,1.1000219899906298,1.1708958627010757,55466.51014400001
2023-03-10,1.1708958627010757,1.2424816266389478,1.07215105967112,1.1615245172202844,62512.097608
2023-03-11,1.1615245172202844,1.2093932325065482,0.9937593711623759,1.1778353110548063,105562.60091600002
2023-03-12,1.1778353110548063,1.1924797337269435,1.0398241423996653,1.096311394846862,55980.217522000006
2023-03-13,1.096311394846862,1.1382963041061296,1.0651824834662953,1.0966652911002335,34534.044868
2023-03-14,1.0966652911002335,1.1649406142901877,1.0209211465084902,1.1393604918025833,69698.95633799999
2023-03-15,1.1393604918025833,1.3796783209560315,1.126556179995067,1.3118140104781637,163523.98447599995
2023-03-16,1.3118140104781637,1.4367228663991918,1.243311731755318,1.384699928562377,127113.816034
2023-03-17,1.384699928562377,1.384699928562377,1.2154064355174723,1.2276440001815347,34189.674172
2023-03-18,1.2276440001815347,1.2887439871467374,1.1700624443601608,1.2363903137974823,45979.69968900001
2023-03-19,1.2363903137974823,1.2363903137974823,1.1547125780756455,1.197091787688843,28174.860973999996
2023-03-20,1.197091787688843,1.209444199374343,1.0980542229801433,1.130227563373458,58223.20291400001
2023-03-21,1.130227563373458,1.1972317170688407,1.1020292903316469,1.1810801162428075,46418.679561
2023-03-22,1.1810801162428075,1.1810801162428075,1.1041173110720013,1.1611461468464574,44069.838339
2023-03-23,1.1611461468464574,1.2069233593332584,1.0940835759856555,1.1656844425843473,54455.563447
2023-03-24,1.1656844425843473,1.2139452705871512,1.0855764125267082,1.1938127789486515,48995.10688800002
2023-03-25,1.1938127789486515,1.1981265571640747,1.1264607673228475,1.1627675269418223,20345.671853
2023-03-26,1.1627675269418223,1.187470230525898,1.1228781767592324,1.1801684681572844,20073.572674
2023-03-27,1.1801684681572844,1.232602108402583,1.0916794642959844,1.1370687708176592,106026.44470300003
2023-03-28,1.1370687708176592,1.2411776545416524,1.1198911032453363,1.191030183118958,63203.464791
2023-03-29,1.191030183118958,1.2136744703630602,1.1022448862020295,1.1725797379947802,57420.52392900001
2023-03-30,1.1725797379947802,1.211398008767864,0.9051220962823823,1.0860747950508658,183590.6217270001
2023-03-31,1.0860747950508658,1.1072378467535688,1.0136353900710748,1.1062640860442845,33466.449406
2023-04-01,1.1062640860442845,1.1316632928749704,1.0431574222800015,1.124618110568898,38053.74228
2023-04-02,1.124618110568898,1.182418423861435,1.0873132374143675,1.1421853064134155,49691.441385
2023-04-03,1.1421853064134155,1.1864464224817424,1.0962536461558028,1.1438839201640274,45702.608605
2023-04-04,1.1438839201640274,1.1649091445196371,1.087195653142926,1.150425379439243,25965.119538
2023-04-05,1.150425379439243,1.1529103643878245,1.0246810750697648,1.0498025196695622,76580.26730500002
2023-04-06,1.0498025196695622,1.0726996476343393,0.9579289755845953,1.0519760476609439,74798.72810100002
2023-04-07,1.0519760476609439,1.0519760476609439,0.9670082948200055,1.002468760330339,43296.02271699999
2023-04-08,1.002468760330339,1.0804942149958707,0.9825603257353545,1.0172701511190396,35199.360849000004
2023-04-09,1.0172701511190396,1.0256350448089586,0.9317655084750405,1.0109635763749678,30876.700209
2023-04-10,1.0109635763749678,1.0894319714887852,0.9372310938435886,1.0403247039882526,62059.448617999995
2023-04-11,1.0403247039882526,1.0415258313449687,0.938772644896976,0.9813985737118242,38614.40870000001
2023-04-12,0.9813985737118242,1.0464014752984128,0.9029038731869504,0.9734507989222548,66699.36537900001
2023-04-13,0.9734507989222548,0.9877738560898488,0.8798274372426044,0.9435126158281087,80779.11242300003
2023-04-14,0.9435126158281087,0.9435126158281087,0.844282414716134,0.9303432481784504,71856.60371200001
2023-04-15,0.9303432481784504,0.9651920309130988,0.8853542931306697,0.9460277437849764,35126.788622
2023-04-16,0.9460277437849764,0.9504121480370333,0.8520634696635375,0.9390718463312732,50168.32914400001
2023-04-17,0.9390718463312732,0.9694799039426352,0.8319093787330873,0.9345435235127866,38140.23714599998
2023-04-18,0.9345435235127866,0.9378200555245655,0.8611266696224099,0.920515845481507,37423.509093
2023-04-19,0.920515845481507,0.9560410431418593,0.8889368878735159,0.9187485317519413,28944.697075999997
2023-04-20,0.9187485317519413,0.9294745527454799,0.8997264866422968,0.9136021710040502,17187.072721
2023-04-21,0.9136021710040502,1.02425603657108,0.8790047572183141,0.9186083148073664,72482.54216299998
2023-04-22,0.9186083148073664,1.0230307624862718,0.8692927290270739,0.9401255246562793,69194.26816200001
2023-04-23,0.9401255246562793,0.9512186134174717,0.9004572615373475,0.9262614142536751,19384.78194
2023-04-24,0.9262614142536751,0.9645227875153825,0.871704740101579,0.9231585013462704,41985.53460200001
2023-04-25,0.9231585013462704,0.9783629791851977,0.8536713475493349,0.9479267553553116,64219.221799
2023-04-26,0.9479267553553116,0.9479267553553116,0.8641972797018778,0.9033122332301663,24057.906758
2023-04-27,0.9033122332301663,0.9804745015719034,0.842638120370224,0.9198676204376557,71237.86052800002
2023-04-28,0.9198676204376557,0.9198676204376557,0.8686239808026518,0.9132569270596906,45650.373725000005
2023-04-29,0.9132569270596906,0.9316818187379163,0.8496622289428755,0.9083072385632066,34688.663672999995
2023-04-30,0.9083072385632066,0.9142675134045042,0.8546293880463585,0.8878933406552848,36722.617912999995
2023-05-01,0.8878933406552848,0.9783251758083908,0.8574659407528029,0.9433394951624403,57967.727760999995
2023-05-02,0.9433394951624403,1.0262104166496833,0.8948680412540414,0.9209265740212681,86020.64145300002
2023-05-03,0.9209265740212681,0.9554539667136366,0.8069281877589011,0.918871325546812,78359.155584
2023-05-04,0.918871325546812,0.9237854805034101,0.8720097515621674,0.8981220275089621,56690.71218899999
2023-05-05,0.8981220275089621,0.9132846307878979,0.8570878205161772,0.9002402891844423,28312.48876
2023-05-06,0.9002402891844423,0.9137440284750026,0.8548643138718427,0.9053900430758423,25169.960844
2023-05-07,0.9053900430758423,0.932509538350579,0.8340233458031947,0.8881223358523972,68968.16600299999
2023-05-08,0.8881223358523972,0.8953947124804715,0.8011261830716757,0.8588487825925019,78639.69665299999
2023-05-09,0.8588487825925019,0.9938747787995365,0.7999031760586399,0.8743112414909407,138426.31801799996
2023-05-10,0.8743112414909407,0.9306935978032265,0.8345404213441101,0.8608127252924589,41227.871350999994
2023-05-11,0.8608127252924589,0.9179775242305888,0.8600472068587515,0.8877844282025718,26295.769689
2023-05-12,0.8877844282025718,0.9486512952174256,0.8594983443716113,0.8834779603877383,26834.705226
2023-05-13,0.8834779603877383,0.9322703346612086,0.8135384304501135,0.8747270761687906,44587.04273100001
2023-05-14,0.8747270761687906,0.9115216015672414,0.8141902911258923,0.872877749561037,39184.765277000006
2023-05-15,0.872877749561037,0.9134842565822922,0.8574177029927024,0.8619157481376951,25601.491628000007
2023-05-16,0.8619157481376951,0.8939701011414056,0.8129594851687706,0.8810551246452377,53155.28326
2023-05-17,0.8810551246452377,0.9532406624279983,0.8169023757816146,0.8694763057228535,74204.509161
2023-05-18,0.8694763057228535,0.8845442286240922,0.8278540633844526,0.8823028342476489,22526.788302
2023-05-19,0.8823028342476489,0.8823028342476489,0.7903073785142535,0.84870644173957,50385.295634
2023-05-20,0.84870644173957,0.9049861314047244,0.8168264270058773,0.8521656675481657,64835.27012100001
2023-05-21,0.8521656675481657,0.9699527200452609,0.8026780058618559,0.8227659374299159,96048.11804999996
2023-05-22,0.8227659374299159,0.9538545629363377,0.8134060356919663,0.9040940523814169,83401.06369400003
2023-05-23,0.9040940523814169,0.9181984737767228,0.8281168886652112,0.8540940292418114,119660.33201100002
2023-05-24,0.8540940292418114,0.9403676195775316,0.8344125253215755,0.8674527109817078,74398.015748
2023-05-25,0.8674527109817078,0.9169920712789298,0.843698337576813,0.9014306144051543,58140.83865200002
2023-05-26,0.9014306144051543,0.9360687692363813,0.8549888697860546,0.9097266287833934,53607.035551
2023-05-27,0.9097266287833934,0.9796144277909342,0.8699910203762409,0.9306521320560038,68267.079582
2023-05-28,0.9306521320560038,0.9578654711259157,0.8632545205026289,0.92531495844056,88313.871092
2023-05-29,0.92531495844056,0.9332804250873389,0.8632697892472413,0.8933257353546143,53785.086888
2023-05-30,0.8933257353546143,0.9143908554767065,0.7632857673422749,0.816192104588856,277178.646016
2023-05-31,0.816192104588856,0.8533720684871557,0.7566206977099783,0.7987591838133805,86151.63178200001
2023-06-01,0.7987591838133805,0.8619842691371051,0.6701401551729521,0.7394515226397599,342530.4036390001
2023-06-02,0.7394515226397599,0.752907070542565,0.6804731146297894,0.7074602033532302,187359.07157700002
2023-06-03,0.7074602033532302,0.719403321645809,0.6494872610122566,0.71181438306727,130893.019438
2023-06-04,0.71181438306727,0.8038942843047008,0.7035800917308762,0.7372268208303377,192224.38510200012
2023-06-05,0.7372268208303377,0.783624337823703,0.6982183577957518,0.7432699517187574,123994.72186199996
2023-06-06,0.7432699517187574,0.746235824820863,0.6817607612378057,0.7400234104456201,122745.79854299998
2023-06-07,0.7400234104456201,0.7451176712851327,0.666249317517829,0.6920992985851852,155560.706858
2023-06-08,0.6920992985851852,0.770851845058789,0.6920992985851852,0.7150854064795465,150102.88886299997
2023-06-09,0.7150854064795465,0.7429289785148611,0.710360280441864,0.7123777944647204,70079.43282300001
2023-06-10,0.7123777944647204,0.745858397326789,0.6697180481834533,0.7152340466474811,188146.551419
2023-06-11,0.7152340466474811,0.7362854357451777,0.7003971312459226,0.7036593959066499,39538.03449399999
2023-06-12,0.7036593959066499,0.7688392803841125,0.6906322856581985,0.7274854336385291,121907.49205199999
2023-06-13,0.7274854336385291,0.7610677399129581,0.4236137646357905,0.6316470227540478,519403.07159800007
2023-06-14,0.6316470227540478,0.7430612700077321,0.6316470227540478,0.6880099931936976,173965.26107000007
2023-06-15,0.6880099931936976,0.7514028087768375,0.6674618931873249,0.7332413328685643,105923.79329600002
2023-06-16,0.7332413328685643,0.7600251249072585,0.7174936386295225,0.7503994192559079,63603.676824
2023-06-17,0.7503994192559079,0.751485760553951,0.7129414120167227,0.724326185707965,44537.151707000005
2023-06-18,0.724326185707965,0.7570256099985904,0.7043186777479623,0.7417932045189058,66863.97304299998
2023-06-19,0.7417932045189058,0.746919621948351,0.693851395730859,0.7310670456100109,66014.6547
2023-06-20,0.7310670456100109,0.7657267240147507,0.7209688662506565,0.7398216401752102,62494.28054700001
2023-06-21,0.7398216401752102,0.7813482054891312,0.7239063425514471,0.7239063425514471,173686.59602400006
2023-06-22,0.7239063425514471,0.7583805774717425,0.6965888646919471,0.7358716950036156,85538.80750099999
2023-06-23,0.7358716950036156,0.7687575111526179,0.6935393210059074,0.7105216981581832,96407.985405
